Symbol,Date,Close,R3M,R6M,R9M,R12M,RS_Blend,MA_30W,MA_30W_Slope_10S_Pct,Stage,MA_10W,High_52W,Near_52W_High,Low_52W,Volume_Ratio,U_D,AvgValue20,SMA_50,Below_50DMA,Ext_Pct,Extended_20Pct,Pct_From_52W_High,Above_MA_30W,Above_MA_10W,MA10W_Above_MA30W,MA_30W_Rising,Distribution,Heavy_Distribution,Breakout,Breakout_Confirmed,SMA_150,SMA_200,SMA_200_Rising,ATR_Pct,VCP_Contractions,Contraction_Ratio,Base_Depth_Pct,Volume_DryUp,VCP_Setup,VCP_Pivot,RS_Line,RS_Line_High_52W,RS_Line_At_High,Pct_To_Pivot,RS_Score,Liquid_UI_Filter,RS_Not_Lagging,Trend_Health,TT1_Above_150_200,TT2_150_Above_200,TT3_200_Rising,TT4_50_Above_150_200,TT5_Above_50,TT6_Above_52W_Low,TT7_Near_52W_High,TT8_RS,Trend_Template_Score,Trend_Template_Pass,RS_Line_NH_Before_Price,Stage1_Readiness,Company Name,Industry,Series,ISIN Code,Action,Action_Reason
JAYNECOIND,2026-08-25,100.87999725341797,-0.03685316678516726,0.3042016708916844,0.433972984242887,0.6861105493240405,0.2701157741776555,88.6016438105335,1.03358230975652,Stage 2 — Advancing,89.69941187839882,117.0,False,57.119998931884766,1.0283216626019989,2.656851058950499,433930058.4674034,89.69440017700195,False,13.857929621645159,False,-13.77778012528379,True,True,True,True,False,False,False,False,88.19053329467773,85.57259994506836,True,3.4935412953468936,1,1.7094501314285895,21.536561681301826,1.246747905522818,False,105.16999816894531,0.004272476194851428,0.005047578282087515,False,4.252578342910285,81.0,True,True,5,True,True,True,True,True,True,True,True,8,True,False,,Jayaswal Neco Industries Ltd.,Capital Goods,EQ,INE854B01010,HOLD,Stage 2 + RS 81; trend/leadership is adequate without a stronger entry trigger.
JSLL,2026-08-26,514.25,-0.18996610258136848,-0.19168502022497047,-0.30819934500616875,-0.26336596752574515,-0.2286365075839243,619.5660960576306,-1.9559421708085112,Stage 4 — Declining,561.9186269722733,849.5,False,492.0,0.3975231551803474,0.4414613225277276,367699207.55574954,561.68,True,-16.998363326813536,False,-39.464390818128315,False,False,False,False,True,True,False,False,621.2866670735677,642.5900003051757,False,4.510730759568807,3,0.6416481714154628,20.214650487030227,0.29112012433088413,False,619.5999755859375,0.021827991487534313,0.035692623931371875,False,20.486140123663098,4.0,True,False,0,False,False,False,False,False,False,False,False,0,False,False,,Jeena Sikho Lifecare Ltd.,Consumer Services,EQ,INE0J5801029,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
JINDALSAW,2026-08-25,281.75,0.24701246771503915,0.5107901142929332,0.752948745565003,0.3850259152743538,0.42855794211247367,227.4349219962342,3.0128504411320645,Stage 2 — Advancing,264.3886266970167,298.3999938964844,False,151.60325107352764,0.47412012732021563,3.47692003908437,516659478.18557584,264.7181991577148,False,23.881591062196293,True,-5.579756781851774,True,True,True,True,False,False,False,False,226.29864857991535,210.63323081970213,True,3.386992383084833,1,1.3162619453976172,18.059651639384082,1.2067430666128531,False,298.3999938964844,0.01193269429692222,0.012394656430778998,False,5.909492066187894,90.0,True,True,5,True,True,True,True,True,True,True,True,8,True,False,,Jindal Saw Ltd.,Capital Goods,EQ,INE324A01032,WAIT,"Stage 2 + RS 90; wait because price is more than 20% above the 30-week line (currently +24%) — the guide treats that as poor entry timing, not a failed trend."
JSL,2026-08-25,701.4000244140625,-0.03765362344400236,-0.12329933205359989,-0.05537066326377538,-0.11455453727177034,-0.07370635589543006,734.8753553416631,-0.4538709923229245,Stage 4 — Declining,714.77375943053,879.2203373423794,False,649.5262533837296,0.322104254107921,1.1775252405414705,267606379.41145936,714.9315209960937,True,-4.55523929116346,False,-20.22477249170721,False,False,False,False,False,False,False,False,735.2524300130208,746.3378009033203,False,2.1111396600840324,3,0.9383557920252343,10.800264823015167,0.5685727960681014,False,752.8429758154451,0.029705739383094197,0.03578657691643869,False,7.334324153232985,27.0,True,False,0,False,False,False,False,False,False,True,False,1,False,False,,Jindal Stainless Ltd.,Metals & Mining,EQ,INE220G01021,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
JINDALSTEL,2026-08-25,1154.0999755859375,-0.04630323975302142,-0.08711681404256966,0.13061473912557342,0.16057679312147632,0.02229364773968745,1155.4005235645868,0.3725697190924748,Stage 1 — Basing,1079.4189453125,1303.865138167474,False,941.6138635526968,0.5683928341810505,2.769644312053174,938795643.2192138,1078.2520703125,False,-0.11256252287621393,False,-11.486246406743028,False,True,False,True,False,False,False,False,1152.678212890625,1122.8730102539062,True,1.9961326206114995,3,0.7482978378676022,12.85268687331596,0.5780244604319592,False,1157.0,0.048878517113584354,0.056214877653154575,False,0.2512801728975056,47.0,True,False,2,True,True,True,False,True,False,True,False,5,False,False,3.0,Jindal Steel Ltd.,Metals & Mining,EQ,INE749A01030,AVOID,Stage 1 + RS 47; weak RS in a basing stage is AVOID.
JIOFIN,2026-08-26,241.0,0.0037163272780353918,-0.056941606264789946,-0.21569996830855376,-0.23495043072672994,-0.10003187014880058,243.73667594178082,-0.5870854022683725,Stage 4 — Declining,243.54205771053537,320.84859669700336,False,222.77828210111295,0.40950756217640205,0.988130425981961,4184698214.8973646,243.5646530151367,True,-1.122800223317444,False,-24.886690332764395,False,False,False,False,False,False,False,False,244.11957936604819,257.375962600708,False,1.9349313076215273,1,1.9380695305997042,14.615960663401015,0.81644630511582,False,267.5733794386435,0.010229549729695224,0.013843762797766808,False,11.026298522258715,21.0,True,False,0,False,False,False,False,False,False,True,False,1,False,False,,Jio Financial Services Ltd.,Financial Services,EQ,INE758E01017,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
JUBLFOOD,2026-08-25,515.0,0.177127338374236,-0.002867870444295373,-0.12913810499685419,-0.20274057925879785,0.0039016244097049083,463.3972550483599,-0.092469171867815,Stage 3 — Topping,448.7171786439185,665.8563753476858,False,407.64069289260294,0.7299560053478268,3.021533114152529,1861034830.6522903,449.2485333251953,False,11.13574678949163,False,-22.655993234113602,True,True,False,False,False,False,False,False,464.3880338541667,490.4664373779297,False,2.9708735324473388,2,1.6584556882293708,21.58349562514995,1.3172365521589524,False,521.0,0.02181131344424115,0.028842854524606467,False,1.1650485436893288,43.0,True,False,2,True,False,False,False,True,False,True,False,3,False,False,,Jubilant Foodworks Ltd.,Consumer Services,EQ,INE797F01020,SELL,Stage 3 + RS 43; RS below 50 in Stage 3 triggers SELL.
JUBLINGREA,2026-08-25,706.7999877929688,-0.030910545049327665,0.19531381525347458,-0.018120685013682913,-0.015268418651938953,0.020020724297839482,662.934109622485,0.5548596609883383,Stage 2 — Advancing,703.696184943704,792.3323631991859,False,535.497064674972,0.3004757936971267,0.6361282589997039,211817068.34807128,704.81373046875,False,6.616928822000667,False,-10.79501221695207,True,True,True,True,True,False,False,False,662.5804451497396,670.7622930908203,True,3.4723898504834794,2,0.8207554333598375,24.528302688375007,0.6881547973142388,False,792.3323631991859,0.029934438982792737,0.03299535569137568,False,12.101354963700238,47.0,True,False,4,True,False,True,True,True,True,True,False,6,False,False,,Jubilant Ingrevia Ltd.,Chemicals,EQ,INE0BY001018,REDUCE,Stage 2 + RS 47; distribution warning (U/D 0.64) triggers REDUCE.
JUBLPHARMA,2026-08-25,896.6500244140625,-0.1051952918383402,0.004392997348640737,-0.17145436362327904,-0.16330110594940894,-0.10815061118014554,928.3246127424569,-0.8295373661512451,Stage 4 — Declining,950.5726737228094,1178.6978642896322,False,782.0015188448107,0.8748544008387461,2.504284712369634,335919872.24512327,950.0850744628906,True,-3.412016431926901,False,-23.928764819265357,False,False,True,False,False,False,False,False,929.3230900065104,966.1399298095703,False,4.222065526757729,1,2.5913139606927857,18.21119444206682,3.828861847956455,False,1036.6332773809527,0.03797498006268271,0.04963438379353612,False,15.611804957945052,19.0,True,False,1,False,False,False,False,False,False,True,False,1,False,False,,Jubilant Pharmova Ltd.,Healthcare,EQ,INE700A01033,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
JLHL,2026-08-25,298.70001220703125,0.10637825043335347,0.16859991603055313,0.020579992703143368,0.05561082849115451,0.0915094476183116,271.46596056794465,1.1283100481683572,Stage 2 — Advancing,302.4631377575444,340.0,False,235.42042234373233,1.7198979212575276,0.5250636698643167,67522819.6668686,303.14080078125,True,10.03221603994444,False,-12.147055233226101,True,False,True,True,True,True,False,False,271.3105312093099,274.2242356872559,True,3.610883657609163,3,0.994376146381373,22.170589671415442,0.7558679710584012,False,340.0,0.012650562314652846,0.01423338133931052,False,13.826577202930746,61.0,True,True,4,True,False,True,True,False,False,True,False,4,False,False,,Jupiter Life Line Hospitals Ltd.,Healthcare,EQ,INE682M01020,REDUCE,Stage 2 + RS 61; distribution warning (U/D 0.53) triggers REDUCE.
JWL,2026-08-26,246.85000610351562,-0.1480586502035699,-0.1110911226050516,-0.15447852104056004,-0.25117545677543474,-0.16257248016563725,273.3367131899481,-1.5467974550847252,Stage 4 — Declining,258.13921580595127,358.25,False,235.64999389648438,0.32761324954042503,0.7648015301437486,212841742.9765213,257.715,True,-9.69013886840231,False,-31.095601925047976,False,False,False,False,False,False,False,False,274.31573404947915,280.5828003692627,False,2.3944571234793335,2,0.6625667369122706,15.454544387497268,0.4728548271519544,False,286.0,0.010477860635732293,0.014841153504622675,False,15.859831042526684,12.0,True,False,0,False,False,False,False,False,False,False,False,0,False,False,,Jupiter Wagons Ltd.,Capital Goods,EQ,INE209L01016,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
JUSTDIAL,2026-08-25,655.4500122070312,0.25133644040117264,0.13882377918284905,-0.11712016345319542,-0.21096665152849825,0.06268196900070014,590.0996580777103,-0.22237695863271956,Stage 3 — Topping,648.8186286477481,878.5999755859375,False,480.5,0.03349805436734995,0.7622517985563441,187026220.1567688,650.9190014648437,False,11.074460599113745,False,-25.39835756654646,True,True,True,False,False,False,False,False,592.5406671142578,627.224750213623,False,2.870983602712655,3,1.260177242117617,37.7132253349125,0.05901654457047391,False,838.2999877929688,0.027759661482095622,0.03723382372422942,False,27.896860505081868,55.0,True,True,4,True,False,False,True,True,True,False,False,4,False,False,,Justdial Ltd.,Consumer Services,EQ,INE599M01018,REDUCE,Stage 3 with RS 55; the guide requires REDUCE when RS is 50 or higher.
JYOTHYLAB,2026-08-26,211.8699951171875,0.05214003253310473,-0.1523072167713978,-0.30056402746945254,-0.36202337994300393,-0.14212291182352896,217.4056817668758,-1.1087931420011632,Stage 4 — Declining,201.10517135320924,341.04349174342866,False,188.10000610351562,0.9725403006174945,0.9203366734078072,219528079.77060166,201.104580078125,False,-2.546247459909634,False,-37.87596003251691,False,True,False,False,False,False,False,False,218.0886698404948,233.8553330230713,False,3.3834759746369243,1,1.3347747999049633,13.278003044441558,1.9065385867423572,False,216.89999389648438,0.008993089839342548,0.01488918003430997,False,2.374096802388048,14.0,True,False,1,False,False,False,False,True,False,False,False,1,False,False,,Jyothy Labs Ltd.,Fast Moving Consumer Goods,EQ,INE668F01031,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
JYOTICNC,2026-08-26,1012.7000122070312,0.5338129681287864,0.20796808218338336,-0.027885757420656354,0.09150681777440073,0.26784301575894015,772.1815085215111,0.6684947363114535,Stage 2 — Advancing,816.1401965571384,1055.9000244140625,False,580.0999755859375,1.001304403157513,1.7850730520472695,1377329667.7672362,818.325,False,31.147923257841125,True,-4.091297585773212,True,True,True,True,False,False,False,False,773.2976684570312,821.1732522583007,False,4.25665385782796,2,1.639921512235951,31.7847683693958,1.1855327273202212,False,1020.2999877929688,0.0429853325150821,0.04391873997740638,False,0.750466623316659,81.0,True,True,5,True,False,False,False,True,True,True,True,5,False,False,,Jyoti CNC Automation Ltd.,Capital Goods,EQ,INE980O01024,WAIT,"Stage 2 + RS 81; wait because price is more than 20% above the 30-week line (currently +31%) — the guide treats that as poor entry timing, not a failed trend."
KPRMILL,2026-08-26,1136.0,0.20316617915492485,0.2448021175025017,0.041959702643104,0.1649746925250548,0.17161377419610202,987.6328818961366,1.8744777407437851,Stage 2 — Advancing,1115.2676212086396,1331.0754095910231,False,794.3546009216013,0.1300294461928757,3.5495859225631623,292090012.8208191,1116.7537182617189,False,15.022496802558493,False,-14.655473926226358,True,True,True,True,False,False,False,False,984.3020735677084,980.7922631835937,True,2.733902959996306,3,0.3286904042536587,23.745867988661757,0.2135722353453949,True,1331.0754095910231,0.04821895640221483,0.05257125633811476,False,17.172131125970335,72.0,True,True,5,True,True,True,True,True,True,True,True,8,True,False,,K.P.R. Mill Ltd.,Textiles,EQ,INE930H01031,HOLD,Stage 2 + RS 72; trend/leadership is adequate without a stronger entry trigger.
KEI,2026-08-26,5540.0,0.04419941570068797,0.10598708190961426,0.34198521298340223,0.43144408759020947,0.19356304277692038,4955.160286681293,2.1058600894475754,Stage 2 — Advancing,5326.299996170344,5899.0,False,3724.290243524651,0.46326644422333346,3.1388635866932186,2994404315.2639403,5319.95599609375,False,11.802639662145054,False,-6.085777250381419,True,True,True,True,False,False,False,False,4925.568595377604,4752.192738037109,True,2.5725887115620165,3,0.7821603545298116,19.55416172232582,0.765958475503168,False,5899.0,0.23515230498967446,0.24923137160901312,False,6.480144404332133,75.0,True,True,5,True,True,True,True,True,True,True,True,8,True,False,,KEI Industries Ltd.,Capital Goods,EQ,INE878B01027,HOLD,Stage 2 + RS 75; trend/leadership is adequate without a stronger entry trigger.
KNRCON,2026-08-25,123.79000091552734,-0.07169107424387466,-0.08092658199052816,-0.2387774896541992,-0.3809095249120398,-0.1687991490089033,129.49342508185399,-0.4844901101244359,Stage 4 — Declining,129.6813731474035,220.0,False,108.6500015258789,1.5045401597461996,1.523613861805565,229471379.60703164,129.69320068359374,True,-4.404412164340743,False,-43.73181776566939,False,False,True,False,False,False,False,False,129.70680038452147,136.56530033111574,False,4.969821528800064,2,1.1723320661326335,18.992571368330687,1.4068694945476112,False,145.32000732421875,0.005242762157731002,0.00896907649957373,False,17.392363074125193,10.0,True,False,1,False,False,False,False,False,False,False,False,0,False,False,,KNR Constructions Ltd.,Construction,EQ,INE634I01029,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
KPIGREEN,2026-08-26,322.0,-0.25454337099157853,-0.15915918596205791,-0.2728640990735014,-0.35287488811630485,-0.25879698302700427,398.7839054473459,-1.9112467520282284,Stage 4 — Declining,378.02745145909927,541.6977805031639,False,301.20001220703125,0.6122276655076153,0.28073313789911947,556905940.0035751,377.38500061035154,True,-19.254514637748887,False,-40.55726060001472,False,False,False,False,True,True,False,False,399.3741758219401,410.4168014526367,False,4.265749507386174,2,2.251265292678164,28.26863143958882,1.9199055567592263,False,419.8999938964844,0.013667697149219345,0.022605437866118155,False,30.403724812572786,3.0,True,False,0,False,False,False,False,False,False,False,False,0,False,False,,KPI Green Energy Ltd.,Power,EQ,INE542W01025,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
KPITTECH,2026-08-26,590.0,-0.24177152886038966,-0.2503692876733915,-0.5009310663926645,-0.5030934828209126,-0.3475873789215496,710.242758554955,-4.5487721254337306,Stage 4 — Declining,611.5558734968597,1313.886868193049,False,538.453356900547,0.2300249742731963,0.6459227832206536,1540314714.1795135,608.8729235839844,True,-16.929811266164595,False,-55.095068359164735,False,False,False,False,True,False,False,False,720.6081681315104,837.4291815185547,False,2.42469721629384,3,0.26935895485334205,29.56741665416719,0.2754704222983521,False,764.4946860129686,0.025043296018755944,0.05524825915770023,False,29.57537051067265,1.0,True,False,0,False,False,False,False,False,False,False,False,0,False,False,,KPIT Technologies Ltd.,Information Technology,EQ,INE04I401011,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
KRBL,2026-08-25,423.0,0.1818944040617798,0.2071918018496406,0.024585185288672262,-0.05325491639826252,0.10846217577272199,353.2868959624192,1.0663487153918405,Stage 2 — Advancing,374.26372453278185,474.84871173021355,False,274.6499938964844,2.733517687958466,3.52195358490061,381075950.16476595,374.1539990234375,False,19.73271718659968,False,-10.91899597690633,True,True,True,True,False,False,False,False,352.62966593424477,362.8609992980957,True,3.8120562222631182,1,2.640001606738007,23.536036036036037,4.280090150659693,False,444.0,0.017914923469735933,0.02031142040799172,False,4.964539007092195,63.0,True,True,5,True,False,True,True,True,True,True,False,6,False,False,,KRBL Ltd.,Fast Moving Consumer Goods,EQ,INE001B01026,HOLD,Stage 2 + RS 63; trend/leadership is adequate without a stronger entry trigger.
KRN,2026-08-25,1524.800048828125,0.416047529425315,0.5253338784459844,0.8449997293316664,0.619801443006383,0.5644460219269328,1099.1092445687073,5.028891998735174,Stage 2 — Advancing,1274.3921544692096,1598.199951171875,False,589.7999877929688,1.9190362582247842,1.7348459267883798,298980819.77821654,1275.5139965820313,False,38.7305271394073,True,-4.592660780018775,True,True,True,True,False,False,False,False,1086.2889982096353,1006.5034982299804,True,4.098429753773107,1,1.768084819676997,28.288073420002085,3.2289822748881996,False,1598.199951171875,0.06457843068890183,0.06533995074014931,False,4.813739506380599,95.0,True,True,5,True,True,True,True,True,True,True,True,8,True,False,,KRN HEAT EXCHANGER AND REFRIGERATION Ltd.,Capital Goods,EQ,INE0Q3J01015,WAIT,"Stage 2 + RS 95; wait because price is more than 20% above the 30-week line (currently +39%) — the guide treats that as poor entry timing, not a failed trend."
KSB,2026-08-26,796.4500122070312,-0.018364409721151276,0.021744803809345736,0.0813804205811246,-0.04750233762366052,0.003778813464901455,833.5915870143942,0.6689720858584547,Stage 1 — Basing,873.7107807234222,1023.2461180887996,False,663.373535570316,0.9188387320066767,0.5810166219506926,156891717.17744446,873.7799963378907,True,-4.455608164231828,False,-22.164374911616957,False,False,True,True,True,True,False,False,829.6892928059896,808.1483837890624,True,2.9716686592056014,2,0.3251904695183965,20.18277894135699,0.665092984369166,False,973.8499755859375,0.03380632783024147,0.04360534111391643,False,22.27383522630828,43.0,True,False,2,False,True,True,True,False,False,True,False,4,False,False,3.0,KSB Ltd.,Capital Goods,EQ,INE999A01023,AVOID,Stage 1 + RS 43; weak RS in a basing stage is AVOID.
KAJARIACER,2026-08-25,1213.9000244140625,0.134486004125292,0.2743688414994727,0.11612730016850326,-0.029884012620531974,0.12591682745960558,1091.5547932664008,1.518976961953289,Stage 2 — Advancing,1209.1254906747856,1285.36522978804,False,869.5999755859375,0.5635206361943944,1.6616895335743496,349562326.91502076,1210.5260009765625,False,11.208345371426764,False,-5.559914312118308,True,True,True,True,False,False,False,False,1088.2089990234374,1077.4864981079102,True,2.465489706397007,2,0.8256902916052213,10.870586320465685,0.7622359766620385,False,1275.0,0.05141117266498466,0.054170645921792326,False,5.033361426566407,66.0,True,True,5,True,True,True,True,True,True,True,False,7,False,False,,Kajaria Ceramics Ltd.,Consumer Durables,EQ,INE217B01036,HOLD,Stage 2 + RS 66; trend/leadership is adequate without a stronger entry trigger.
KPIL,2026-08-25,1384.4000244140625,0.09622133898626695,0.14959205769183792,0.13787483081380936,0.08328666411757069,0.11263924611915038,1236.243272755244,1.4490244955208675,Stage 2 — Advancing,1345.4369877833947,1468.0,False,999.0966928066694,0.41814800413959646,3.4861027884533073,479359490.85985106,1345.2487890625,False,11.984433397855266,False,-5.694821225200098,True,True,True,True,False,False,False,False,1232.2963256835938,1219.1695660400392,True,3.2536024301701154,2,0.9437341497291172,14.291556459681539,2.4073985056545713,False,1468.0,0.05863219973730139,0.062064352686721995,False,6.038715263770711,63.0,True,True,5,True,True,True,True,True,True,True,False,7,False,False,,Kalpataru Projects International Ltd.,Construction,EQ,INE220B01022,HOLD,Stage 2 + RS 63; trend/leadership is adequate without a stronger entry trigger.
KALYANKJIL,2026-08-26,610.5999755859375,0.7178223508691135,0.4998770975962028,0.2272133264326579,0.228705373153393,0.47828809978409614,435.35410820947936,2.8998740328788353,Stage 2 — Advancing,519.0696034150965,648.9500122070312,False,327.04998779296875,0.1634247756046849,1.097129060007967,9022384674.30032,521.789995727539,False,40.253638146934655,True,-5.909551721968242,True,True,True,True,False,False,False,False,433.78599853515624,447.62124908447265,True,2.9221835284467796,3,0.7493821239074678,46.32098011389154,0.3063920210038654,False,648.9500122070312,0.02591768802990472,0.027173596920235462,False,6.280713749503941,92.0,True,True,5,True,False,True,True,True,True,True,True,7,False,False,,Kalyan Jewellers India Ltd.,Consumer Durables,EQ,INE303R01014,WAIT,"Stage 2 + RS 92; wait because price is more than 20% above the 30-week line (currently +40%) — the guide treats that as poor entry timing, not a failed trend."
KANSAINER,2026-08-25,200.42999267578125,-0.07118018788134162,0.010850766958426128,-0.122079955984294,-0.13525583408926312,-0.07776907977556284,201.51107282967402,-0.6383711937102743,Stage 4 — Declining,205.13552078546263,260.8927950067185,False,156.051448925647,0.38280918121315693,1.6489334930601751,76097478.44335556,204.97540130615235,True,-0.5364867243829008,False,-23.175343853163977,False,False,True,False,False,False,False,False,202.3256696573893,209.66610946655274,False,2.7234298295356294,2,1.0981603188972817,12.529754079511674,0.5244414023619666,False,218.44000244140625,0.008488624065783344,0.010829992117594113,False,8.985685987006086,26.0,True,False,1,False,False,False,False,False,False,True,False,1,False,False,,Kansai Nerolac Paints Ltd.,Consumer Durables,EQ,INE531A01024,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
KTKBANK,2026-08-25,334.6000061035156,0.26622518866041855,0.6226176965689147,0.5520200927092302,1.0010685946511133,0.5416313522500191,252.8529448835817,3.634788318008275,Stage 2 — Advancing,286.9774499033012,338.25,True,164.46822856250571,1.0637657258858466,3.4519772377416973,1182581518.8443267,287.1359991455078,False,32.329882990910704,True,-1.0790817136686948,True,True,True,True,False,False,False,False,250.9400663248698,237.55879943847657,True,3.092178367801071,2,1.6742368480367413,22.823359115160756,1.365858606941689,False,338.25,0.014171001187512196,0.014249594326763095,False,1.0908529079211027,94.0,True,True,5,True,True,True,True,True,True,True,True,8,True,False,,Karnataka Bank Ltd.,Financial Services,EQ,INE614B01018,WAIT,"Stage 2 + RS 94; wait because price is more than 20% above the 30-week line (currently +32%) — the guide treats that as poor entry timing, not a failed trend."
KARURVYSYA,2026-08-26,354.3500061035156,0.21733747564688888,0.06202516791276347,0.41798741947118834,0.6525031998430517,0.3134381477041563,302.44531417219605,1.5924211156835177,Stage 2 — Advancing,318.3757126752068,358.6499938964844,True,200.26247523540303,0.9444318377192951,2.0631711771309966,596088848.0642639,318.85502197265623,False,17.161678326339636,False,-1.1989370880094996,True,True,True,True,False,False,False,False,301.5010562133789,289.38415382385256,True,2.0711973381393736,1,2.0674379442728594,20.290922123339914,0.37072571416778966,False,358.6499938964844,0.015040834062878504,0.015040834062878504,True,1.2134860219848775,85.0,True,True,5,True,True,True,True,True,True,True,True,8,True,False,,Karur Vysya Bank Ltd.,Financial Services,EQ,INE036D01028,HOLD,Stage 2 + RS 85; trend/leadership is adequate without a stronger entry trigger.
KSCL,2026-08-25,786.8499755859375,-0.14783127049240474,-0.020417086105275484,-0.21479892749637208,-0.3157618575801703,-0.16932808243332548,861.0617229593212,-0.6265786761077363,Stage 4 — Declining,837.7166664273132,1218.7102069676118,False,705.0999755859375,1.1896153935013878,0.8338797175450435,134492955.55621642,837.21,True,-8.61863271756299,False,-35.435842656658025,False,False,False,False,False,False,False,False,859.9019982910156,887.9029458618164,False,3.140914593773981,3,0.4216272347569522,24.236950242375755,0.9304766600655608,False,996.0,0.0333247212642687,0.052052549121884666,False,26.580673686660084,10.0,True,False,0,False,False,False,False,False,False,False,False,0,False,False,,Kaveri Seed Company Ltd.,Fast Moving Consumer Goods,EQ,INE455I01029,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
KAYNES,2026-08-26,4032.0,0.222188541982419,0.029516928949740118,-0.3044078323126024,-0.3494150867285196,-0.03598578122530878,3624.7061717412244,0.5048345236035923,Stage 2 — Advancing,3486.1764849494484,7705.0,False,2995.0,1.331011968397733,1.0809881560873205,5599414649.248499,3490.934013671875,False,11.236602608898405,False,-47.67034393251136,True,True,False,True,False,False,False,False,3619.5820068359376,3871.0725048828126,False,3.7602742513020835,1,1.4325604241982979,24.47606610763152,0.909430789619148,False,4117.89990234375,0.1711433382163118,0.3271505202611,False,2.1304539271763456,34.0,True,False,3,True,False,False,False,True,True,False,False,3,False,False,,Kaynes Technology India Ltd.,Capital Goods,EQ,INE918Z01012,WAIT,Stage 2 + RS 34; wait because relative strength is below 50 — the trend has turned up but the stock still lags most of the universe.
KEC,2026-08-26,430.1499938964844,-0.12811016755874338,-0.2688840580612232,-0.3788305943567325,-0.46840918171516654,-0.2744688338501218,525.3767974017418,-2.7272264295325033,Stage 4 — Declining,479.0417564242494,927.0025895267679,False,418.0,0.33793180847127025,0.7253522529611343,510614645.01503295,478.37594116210937,True,-18.12542997258404,False,-53.59775703365892,False,False,False,False,False,False,False,False,528.305453491211,573.3433772277832,False,2.633633431386276,2,0.9064976210006291,23.254319600411222,0.8846754312848756,False,544.6560611927805,0.018258260389179187,0.037956167467320695,False,26.62003229595582,2.0,True,False,0,False,False,False,False,False,False,False,False,0,False,False,,Kec International Ltd.,Construction,EQ,INE389H01022,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
KFINTECH,2026-08-26,976.5,0.1823929825214874,0.013021515484739954,-0.07545818890777001,-0.06107389269758645,0.04825507978447166,907.5487804674123,-0.3786417148992416,Stage 3 — Topping,909.0206334731158,1198.7685004367224,False,774.4636355142945,0.8606179444260842,1.4152153494126458,922505753.3269043,909.472099609375,False,7.597522140581359,False,-18.541403144622837,True,True,True,False,False,False,False,False,910.1091223144531,946.3479006958008,False,2.7214545302327924,1,1.2232242199371892,16.686325902430323,1.144713164521193,False,992.4000244140625,0.04144877722426302,0.04867624646633792,False,1.6282667090693703,53.0,True,True,4,True,False,False,False,True,False,True,False,3,False,False,,Kfin Technologies Ltd.,Financial Services,EQ,INE138Y01010,REDUCE,Stage 3 with RS 53; the guide requires REDUCE when RS is 50 or higher.
KIRLOSBROS,2026-08-25,1899.0,0.17053861332261055,0.20799885137434782,0.13418347595130697,-0.0628210093630498,0.12408770892156523,1713.4059724154538,1.4718968205652994,Stage 2 — Advancing,1912.5215346392463,2180.905610301624,False,1329.942047366491,0.14047031844864674,1.0279304681699901,155331772.67600098,1914.575625,True,10.831877008278855,False,-12.926080292976827,True,False,True,True,False,False,False,False,1707.3152091471354,1691.2532110595703,True,3.0384419277004344,4,0.2600876645474082,17.965462707370875,0.1999274276792136,True,2180.905610301624,0.08042657132158047,0.08895682802785479,False,14.844950516146604,65.0,True,True,4,True,True,True,True,False,True,True,False,6,False,False,,Kirloskar Brothers Ltd.,Capital Goods,EQ,INE732A01036,HOLD,Stage 2 + RS 65; trend/leadership is adequate without a stronger entry trigger.
KIRLOSENG,2026-08-26,2036.5999755859375,0.16569901372903595,0.4616528114549072,0.7811556813893243,1.2136201410209004,0.5575653322646408,1780.7741281169735,3.365552355975354,Stage 2 — Advancing,2231.145160749847,2714.2611782271474,False,852.4932940420172,0.1465678618579329,0.6619212148588273,982020470.6783997,2236.0779809570313,True,14.365990803082894,False,-24.966691049379143,True,False,True,True,True,False,False,False,1762.5619311523437,1611.785860595703,True,4.201327943009034,3,0.2211704634479653,28.38234833132414,0.37214245366562415,True,2714.2611782271474,0.08644606111930468,0.11061827096550143,False,33.27414370837574,95.0,True,True,4,True,True,True,True,False,True,True,True,7,False,False,,Kirloskar Oil Eng Ltd.,Capital Goods,EQ,INE146L01010,REDUCE,Stage 2 + RS 95; distribution warning (U/D 0.66) triggers REDUCE.
